1,0.4705264448896771,1.3014412289203834,2.310546875,0.00878906250009912
2,1.1243319444791149,1.3014412289203834,2.310546875,0.00878906250009912
3,1.1666150739850063,1.3014412289203834,2.310546875,0.00878906250009912
4,1.2019925125865805,1.3014412289203834,2.310546875,0.00878906250009912
5,1.2670677692232217,1.3065564811650598,2.310546875,0.00781250000009922
6,1.2958063841482725,1.3065564811650598,2.310546875,0.00781250000009922
7,1.3016458390101693,1.3065564811650598,2.310546875,0.00781250000009922
8,1.3018134642751675,1.3065564811650598,2.310546875,0.00781250000009922
9,1.3007832395480963,1.3065564811650598,2.310546875,0.00781250000009922
10,1.3030706832717376,1.3065564811650598,2.310546875,0.00781250000009922
11,1.304638603576445,1.3065564811650598,2.310546875,0.00781250000009922
12,1.3058934767989434,1.3101530449865435,2.373046875,0.00781250000009922
13,1.3048154990848522,1.3101530449865435,2.373046875,0.00781250000009922
14,1.3066034337049124,1.3101530449865435,2.373046875,0.00781250000009922
15,1.3068442062707786,1.3101530449865435,2.373046875,0.00781250000009922
16,1.3054757702004685,1.3101530449865435,2.373046875,0.00781250000009922
17,1.3075312903288805,1.3101530449865435,2.373046875,0.00781250000009922
18,1.325778664986011,2.399432048022308,2.373046875,1e-13
19,1.3728737164637783,2.399432048022308,2.373046875,1e-13
20,1.4903591539353385,2.399432048022308,2.373046875,1e-13
21,1.897253113853902,2.399432048022308,2.373046875,1e-13
22,2.39456100926151,2.399996987054581,2.357421875,1e-13
23,2.3994466837277115,2.399996987054581,2.357421875,1e-13
24,2.3764714398777405,2.399996987054581,2.357421875,1e-13
25,2.3994902318199074,2.399996987054581,2.357421875,1e-13
26,2.3874515056045005,2.399996987054581,2.357421875,1e-13
27,2.388158033429533,2.399996987054581,2.357421875,1e-13
28,2.3998253172644177,2.399996987054581,2.357421875,1e-13
29,2.3767062570155515,2.399996987054581,2.357421875,1e-13
30,2.3884271744146703,2.399996987054581,2.357421875,1e-13
31,2.399996873658002,2.399996987054581,2.357421875,1e-13
32,2.387298017050243,2.399996987054581,2.357421875,1e-13
33,2.351137317850053,2.399996987054581,2.357421875,1e-13
34,2.3999969870545788,2.399996987054581,2.357421875,1e-13
35,2.3758030536319845,2.399996987054581,2.357421875,1e-13
36,2.366716576567582,2.3999989466025315,2.35546875,1e-13
37,2.3869700143714305,2.3999989466025315,2.35546875,1e-13
38,2.3879001162325295,2.3999989466025315,2.35546875,1e-13
39,2.399996998418434,2.3999989466025315,2.35546875,1e-13
40,2.3953795245742255,2.3999989466025315,2.35546875,1e-13
41,2.3764055405475597,2.3999989466025315,2.35546875,1e-13
42,2.385858509546712,2.3999989466025315,2.35546875,1e-13
43,2.389087459531556,2.3999989466025315,2.35546875,1e-13
44,2.3999989466025284,2.3999989466025315,2.35546875,1e-13
45,2.37911500906726,2.3999989466025315,2.35546875,1e-13
46,2.3872795255458525,2.3999989466025315,2.35546875,1e-13
47,2.377605052109332,2.3999989466025315,2.35546875,1e-13
48,2.3999989466025284,2.3999989466025315,2.35546875,1e-13
49,2.3996916621657896,2.3999989466025315,2.35546875,1e-13
50,2.3676153613417537,2.3999998741763426,2.3564453125,1e-13
